ano,id_region,comuna,nombre_electo,partido,votacion_candidato,total,porcentaje
2012,10,CHAITEN,VASQUEZ CELEDON PEDRO,IND,701,2145,32.68
2012,10,CHONCHI,ANDRADE OYARZUN PEDRO GERARDO,DC,3619,6700,54.01
2012,10,COCHAMO,SOTO SOTOMAYOR CARLOS,PRSD,1139,2172,52.44
2012,10,CURACO DE VELEZ,CURUMILLA SOTOMAYOR LUIS,DC,1483,2211,67.07
2012,10,DALCAHUE,PEREZ MUÑOZ JUAN ALBERTO,RN,2297,5355,42.89
2012,10,FRESIA,GUARDA BARRIENTOS RODRIGO,IND,3839,7156,53.65
2012,10,FRUTILLAR,ESPINOZA SANDOVAL RAMON,PS,4326,7831,55.24
2012,10,FUTALEUFU,CARVALLO PARDO HECTOR ARTURO,DC,669,1497,44.69
2012,10,HUALAIHUE,IBACACHE MUÑOZ FREDDY ALEJANDRO,PPD,2502,4813,51.98
2012,10,LLANQUIHUE,VASQUEZ VASQUEZ FERNANDO,PS,4380,8081,54.20
2012,10,LOS MUERMOS,GONZALEZ BURGOS EMILIO,UDI,4260,7298,58.37
2012,10,MAULLIN,WESTERMEIER ESTRADA JORGE JOHN,DC,2565,7284,35.21
2012,10,OSORNO,BERTIN VALENZUELA JAIME,DC,28761,47857,60.10
2012,10,PALENA,DELGADO CASANOVA ALADIN,RN,633,1177,53.78
2012,10,PUERTO MONTT,PAREDES ROJAS GERVOY AMADOR,PS,22296,49945,44.64
2012,10,PUERTO OCTAY,MANCILLA SOLIS CARLOS,DC,2300,4378,52.54
2012,10,PUERTO VARAS,BERGER SCHMIDT ALVARO,PS,8695,15779,55.10
2012,10,PUQUELDON,MONTECINOS MONTIEL PEDRO NICOLAS,IND,1395,2568,54.32
2012,10,PURRANQUE,NEGRON SCHWERTER CESAR,PS,4326,10026,43.15
2012,10,PUYEHUE,QUEIPUL VIDAL JOSE LUIS,DC,3921,6524,60.10
2012,10,QUEILEN,GODOY VELASQUEZ MANUEL JESUS,UDI,1482,3396,43.64
2012,10,QUELLON,OJEDA CHIGUAY CRISTIAN FELIPE,DC,4301,9199,46.76
2012,10,QUEMCHI,MACIAS DEMARCHI LUIS,IND,2023,4136,48.91
2012,10,QUINCHAO,TORRES AGUILA SANTIAGO,IND,2413,3605,66.93
2012,10,RIO NEGRO,SCHWALM URZUA CARLOS,RN,4240,7175,59.09
2012,10,SAN JUAN DE LA COSTA,CANDIA HENRIQUEZ BERNARDO,DC,2526,4090,61.76
2012,10,SAN PABLO,ALVARADO AGUERO OMAR,DC,3863,5214,74.09
2012,11,AISEN,CATALAN SANCHEZ OSCAR,IND,4011,9217,43.52
2012,11,CHILE CHICO,MUÑOZ GONZALEZ LUPERCIANO,PPD,1301,2535,51.32
2012,11,CISNES,VALDES GUTIERREZ LUIS,PS,1213,2246,54.01
2012,11,COCHRANE,ULLOA GEORGIA PATRICIO,UDI,952,1513,62.92
2012,11,COYHAIQUE,HUALA CANUMAN RIGOBERTO ALEJANDRO,PS,9968,17102,58.29
2012,11,GUAITECAS,ALVARADO OYARZO CRISTIAN ALEJANDRO,IND,549,943,58.22
2012,11,LAGO VERDE,OPAZO LOPEZ NELSON,UDI,407,828,49.15
2012,11,O'HIGGINS,RECABAL CARCAMO ROBERTO,IND,129,409,31.54
2012,11,RIO IBAÑEZ,ALARCON ESCOBAR EMILIO,UDI,862,1524,56.56
2012,11,TORTEL,LOPEZ SIERRA BERNARDO ALEJANDRO,PPD,222,368,60.33
2012,12,CABO DE HORNOS,TAPIA VILLARROEL PAMELA ROSANNA,IND,304,809,37.58
2012,12,LAGUNA BLANCA,RITTER RODRIGUEZ ELEAZAR AUGUSTO RICARDO,UDI,524,674,77.74
2012,12,NATALES,PAREDES MANSILLA JOSE FERNANDO,UDI,5537,7903,70.06
2012,12,PORVENIR,ANDRADE CARDENAS MARISOL,IND,1646,2316,71.07
2012,12,PRIMAVERA,BRZTILO AVENDAÑO BLAGOMIR FERNANDO,IND,426,750,56.80
2012,12,PUNTA ARENAS,BOCCAZZI CAMPOS EMILIO,IND,16144,30315,53.25
2012,12,RIO VERDE,VASQUEZ BARRIENTOS SILVIA TATIANA,UDI,484,596,81.21
2012,12,SAN GREGORIO,CARCAMO ALDERETE EDGAR,IND,202,715,28.25
2012,12,TIMAUKEL,SIMUNOVIC OJEDA ALFONSO DE LOURDES,IND,264,567,46.56
2012,12,TORRES DEL PAINE,CARDENAS RODRIGUEZ ANAHI,IND,685,1182,57.95
2012,13,ALHUE,TORRES HUERTA ROBERTO,IND,1738,3160,55.00
2012,13,BUIN,BOZAN RAMOS ANGEL,IND,15359,28396,54.09
2012,13,CALERA DE TANGO,VALENZUELA SANTIBAÑEZ ERASMO,IND,5810,10134,57.33
2012,13,CERRILLOS,AGUIRRE GACITUA ARTURO,PS,11009,23419,47.01
2012,13,CERRO NAVIA,PLAZA SANCHEZ LUIS ALBERTO,RN,21527,45137,47.69
2012,13,COLINA,OLAVARRIA RODRIGUEZ MARIO,UDI,15475,27012,57.29
2012,13,CONCHALI,SOTTOLICHIO URQUIZA CARLOS,PPD,21508,42100,51.09
2012,13,CURACAVI,BARROS BASSO JUAN PABLO,IND,7735,12021,64.35
2012,13,EL BOSQUE,MELO MOYA SADI LEONARDO,PS,30379,46257,65.67
2012,13,EL MONTE,GOMEZ RAMIREZ FRANCISCO,PS,6747,13199,51.12
2012,13,ESTACION CENTRAL,DELGADO MOCARQUER RODRIGO,UDI,22170,45667,48.55
2012,13,HUECHURABA,CUADRADO PRATS CARLOS,PPD,12381,26317,47.05
2012,13,INDEPENDENCIA,DURAN BARONTI GONZALO,PS,16109,28442,56.64
2012,13,ISLA DE MAIPO,ADASME GODOY CARLOS FRANCISCO,DC,5439,10717,50.75
2012,13,LA CISTERNA,REBOLLEDO PIZARRO SANTIAGO,PPD,17204,28935,59.46
2012,13,LA FLORIDA,CARTER FERNANDEZ RODOLFO,UDI,50676,107814,47.00
2012,13,LA GRANJA,DELPIN AGUILAR LUIS FELIPE,DC,22877,30423,75.20
2012,13,LA PINTANA,PAVEZ MORENO JAIME,PPD,19784,36240,54.59
2012,13,LA REINA,DONCKASTER FERNANDEZ RAUL RENAN,DC,12034,35658,33.75
2012,13,LAMPA,ORTUZAR NOVOA GRACIELA,RN,8871,19264,46.05
2012,13,LAS CONDES,DE LA MAZA CHADWICK FRANCISCO,UDI,64609,86931,74.32
2012,13,LO BARNECHEA,GUEVARA STEPHENS FELIPE,RN,18616,24857,74.89
2012,13,LO ESPEJO,BRUNA SILVA MIGUEL ANGEL,PPD,14969,28613,52.32
2012,13,LO PRADO,NAVARRETE MUÑOZ GONZALO,PPD,21974,33047,66.49
2012,13,MACUL,PUYOL CARREÑO SERGIO,DC,16436,38496,42.70
2012,13,MAIPU,VITTORI MUÑOZ CHRISTIAN,DC,60746,114050,53.26
2012,13,MARIA PINTO,ARAOS AGUIRRE CESAR,UDI,2809,5170,54.33
2012,13,MELIPILLA,GEBAUER BRINGAS MARIO,PPD,18135,35705,50.79
2012,13,ÑUÑOA,SABAT PIETRACAPRINA PEDRO ANTONIO,RN,34247,76330,44.87
2012,13,PADRE HURTADO,ARELLANO MERINO JOSE MIGUEL,RN,12528,16403,76.38
2012,13,PAINE,VERGARA RODRIGUEZ DIEGO,RN,13484,21681,62.19
2012,13,PEDRO AGUIRRE CERDA,NUÑEZ JIMENEZ CLAUDINA,PC,18548,38684,47.95
2012,13,PEÑAFLOR,FUENTES ROSALES MANUEL,UDI,15715,28072,55.98
2012,13,PEÑALOLEN,LEITAO ALVAREZ-SALAMANCA CAROLINA,DC,34891,63022,55.36
2012,13,PIRQUE,BALMACEDA UNDURRAGA CRISTIAN,RN,4535,9011,50.33
2012,13,PROVIDENCIA,ERRAZURIZ GUILISASTI MARIA JOSEFA,IND,37680,67377,55.92
2012,13,PUDAHUEL,CARRASCO CERDA JOHNNY,PS,30502,47981,63.57
2012,13,PUENTE ALTO,CODINA POWERS GERMAN,RN,49308,90502,54.48
2012,13,QUILICURA,CARRASCO CONTRERAS JUAN,IND,27414,42521,64.47
2012,13,QUINTA NORMAL,FERNANDEZ VALENZUELA CARMEN GLORIA,DC,11473,33865,33.88
2012,13,RECOLETA,JADUE JADUE DANIEL,PC,20502,49189,41.68
2012,13,RENCA,BARAHONA KUNSTMANN VICKY,UDI,21618,41284,52.36
2012,13,SAN BERNARDO,CUEVAS CONTRERAS NORA,UDI,33604,65944,50.96
2012,13,SAN JOAQUIN,ECHEVERRIA GARCIA SERGIO,IND,21843,27912,78.26
2012,13,SAN JOSE DE MAIPO,PEZOA ALVAREZ LUIS,RN,2740,7385,37.10
2012,13,SAN MIGUEL,PALESTRO VELASQUEZ JULIO,PS,19047,32901,57.89
2012,13,SAN PEDRO,FLORES ARMIJO FLORENTINO,DC,2195,4524,48.52
2012,13,SAN RAMON,AGUILERA SANHUEZA MIGUEL ANGEL,PS,14913,29634,50.32
2012,13,SANTIAGO,TOHA MORALES CAROLINA,PPD,42520,84027,50.60
2012,13,TALAGANTE,LEIVA CARVAJAL RAUL,IND,21628,25383,85.21
2012,13,TIL-TIL,ORELLANA URZUA NELSON,IND,3337,6754,49.41
2012,13,VITACURA,TORREALBA DEL PEDREGAL RAUL,RN,26121,32568,80.20
2012,14,CORRAL,PEREZ GONZALEZ GASTON,IND,1676,3087,54.29
2012,14,FUTRONO,JARAMILLO ARISMENDI SARITA,PPD,3739,6691,55.88
2012,14,LA UNION,ASTUDILLO MAUTZ MARIA ANGELICA,PPD,9118,16764,54.39
2012,14,LAGO RANCO,ROSAS LOBOS SANTIAGO,DC,2479,4728,52.43
2012,14,LANCO,PEÑA RIQUELME ROLANDO,RN,4877,7991,61.03
2012,14,LOS LAGOS,MANSILLA ROA SIMON SEBASTIAN,PS,3046,8602,35.41
2012,14,MAFIL,SEPULVEDA MIRANDA CLAUDIO,PPD,2098,3752,55.92
2012,14,MARIQUINA,PACHECO AYALA ERWIN,DC,5079,9185,55.30
2012,14,PAILLACO,REYES PAINEQUEO RAMONA,PS,5282,10018,52.73
2012,14,PANGUIPULLI,ARAVENA RIFFO RENE,RN,6243,13583,45.96
2012,14,RIO BUENO,REYES ALVAREZ LUIS,UDI,8780,15406,56.99
2012,14,VALDIVIA,SABAT GUZMAN OMAR,IND,22565,45026,50.12
2012,15,ARICA,URRUTIA CARDENAS SALVADOR PEDRO,PRO,17687,49738,35.56
2012,15,CAMARONES,ROMERO MENACHO MARTIN IVAN,IND,1157,2560,45.20
2012,15,GENERAL LAGOS,MENDOZA CHURA GREGORIO MARIO,RN,629,1261,49.88
2012,15,PUTRE,CARRASCO ARIAS ANGELO ALEJANDRO,PPD,1488,2672,55.69
2016,1,ALTO HOSPICIO,PATRICIO ELIAS FERREIRA RIVERA,DC,6158,13704,44.94
2016,1,CAMIÑA,SIXTO GARCIA CACERES,RN,703,1627,43.21
2016,1,COLCHANE,JAVIER GARCIA CHOQUE,AMP,816,2083,39.17
2016,1,HUARA,JOSE ANDRES BARTOLO VINAYA,IND,1058,2315,45.70
2016,1,IQUIQUE,MAURICIO ALEJANDRO SORIA MACCHIAVELLO,IND,20229,44754,45.20
2016,1,PICA,IVAN INFANTE CHACON,IND,1354,3103,43.64
2016,1,POZO ALMONTE,RICHARD GODOY AGUIRRE,DC,2193,5101,42.99
2016,2,ANTOFAGASTA,KAREN PAULINA ROJO VENEGAS,IND,18157,64539,28.13
2016,2,CALAMA,DANIEL AGUSTO PEREZ,RN,11696,33645,34.76
2016,2,MARIA ELENA,OMAR NORAMBUENA RIVERA,IND,1290,2202,58.58
2016,2,MEJILLONES,SERGIO VEGA VENEGAS,IND,2394,4654,51.44
2016,2,OLLAGUE,CARLOS REYGADAS BAVESTRELLO,UDI,523,1055,49.57
2016,2,SAN PEDRO DE ATACAMA,ALIRO CATUR ZULETA,IND,1405,2919,48.13
2016,2,SIERRA GORDA,JOSE GUERRERO VENEGAS,IND,635,1470,43.20
2016,2,TALTAL,SERGIO BELMOR ORELLANA MONTEJO,PRSD,2181,4753,45.89
2016,2,TOCOPILLA,LUIS  MOYANO CRUZ,IND,3621,8413,43.04
2016,3,ALTO DEL CARMEN,CARMEN BOU BOU,IND,1564,2556,61.19
2016,3,CALDERA,BRUNILDA CLEMENTINA GONZALEZ ANJEL,PPD,3906,6488,60.20
2016,3,CHAÑARAL,RAUL SALAS AGUILERA,IND,2672,5493,48.64
2016,3,COPIAPO,MARCOS LOPEZ RIVERA,IND,11658,39217,29.73
2016,3,DIEGO DE ALMAGRO,ISAIAS FLORENCIO ZAVALA TORRES,PC,1791,4650,38.52
2016,3,FREIRINA,CESAR ORELLANA ORELLANA,PS,1745,3138,55.61
2016,3,HUASCO,RODRIGO LOYOLA MORENILLA,PPD,2184,4171,52.36
2016,3,TIERRA AMARILLA,OSVALDO DELGADO QUEVEDO,IND,2748,7015,39.17
2016,3,VALLENAR,CRISTIAN HERNANDO TAPIA RAMOS,MAS,6076,16610,36.58
2016,4,ANDACOLLO,JUAN CARLOS ALFARO ARAVENA,PS,2807,5686,49.37
2016,4,CANELA,BERNARDO LEYTON LEMUS,IND,3046,5323,57.22
2016,4,COMBARBALA,PEDRO MIGUEL ANGEL CASTILLO DIAZ,IND,4815,6283,76.64
2016,4,COQUIMBO,MARCELO ALEJANDRO PEREIRA PERALTA,IND,20437,38847,52.61
2016,4,ILLAPEL,DENIS ENRIQUE CORTES VARGAS,IND,6621,12165,54.43
2016,4,LA HIGUERA,YERKO GALLEGUILLOS OSSANDON,UDI,1662,2401,69.22
2016,4,LA SERENA,ROBERTO JACOB JURE,PRSD,21899,37492,58.41
2016,4,LOS VILOS,MANUEL MARCARIAN JULIO,IND,3501,7207,48.58
2016,4,MONTE PATRIA,CAMILO OSSANDON ESPINOZA,DC,5117,11279,45.37
2016,4,OVALLE,CLAUDIO RENTERIA LARRONDO,IND,21355,29625,72.08
2016,4,PAIHUANO,HERNAN AHUMADA AHUMADA,RN,1529,2944,51.94
2016,4,PUNITAQUI,CARLOS ARAYA BUGUEÑO,IND,1228,4936,24.88
2016,4,RIO HURTADO,GARY VALENZUELA ROJAS,RN,1345,2448,54.94
2016,4,SALAMANCA,FERNANDO GALLARDO PEREIRA,IND,4956,9653,51.34
2016,4,VICUÑA,RAFAEL ENRIQUE VERA CASTILLO,DC,5827,11140,52.31
2016,5,ALGARROBO,JOSE LUIS YAÑEZ MALDONADO,IND,1772,5695,31.12
2016,5,CABILDO,ALBERTO PATRICIO ALIAGA DIAZ,IND,5611,8552,65.61
2016,5,CALERA,TRINIDAD ROJO AGUSTO,RN,8666,16899,51.28
2016,5,CALLE LARGA,NELSON VENEGAS SALAZAR,PS,3973,4940,80.43
2016,5,CARTAGENA,RODRIGO GARCIA TAPIA,PPD,4526,7489,60.44
2016,5,CASABLANCA,RODRIGO MARTINEZ ROCA,RN,6153,9059,67.92
2016,5,CATEMU,BORIS LUKSIC NIETO,IND,3320,5553,59.79
2016,5,CONCON,OSCAR ARMANDO SUMONTE GONZALEZ,IND,5031,14886,33.80
2016,5,EL QUISCO,NATALIA CARRASCO PIZARRO,DC,2984,5485,54.40
2016,5,EL TABO,EMILIO JORQUERA ROMERO,PPD,2394,4849,49.37
2016,5,HIJUELAS,VERONICA ROSSAT ARRIAGADA,IND,4893,7046,69.44
2016,5,ISLA DE PASCUA,PEDRO PABLO EDMUNDS PAOA,PRO,1328,2381,55.77
2016,5,JUAN FERNANDEZ,LEOPOLDO GONZALEZ CHARPENTIER,RN,270,528,51.14
2016,5,LA CRUZ,MAITE LARRONDO LABORDE,UDI,3940,7346,53.63
2016,5,LA LIGUA,RODRIGO SANCHEZ VILLALOBOS,PC,6860,14345,47.82
2016,5,LIMACHE,DANIEL MORALES ESPINDOLA,IND,7583,12793,59.27
2016,5,LLAY-LLAY,EDGARDO RAUL GONZALEZ ARANCIBIA,DC,6955,8019,86.73
2016,5,LOS ANDES,MANUEL RIVERA MARTINEZ,UDI,8687,19219,45.20
2016,5,NOGALES,MARGARITA OSORIO PIZARRO,AMP,3235,8768,36.90
2016,5,OLMUE,MACARENA SANTELICES CAÑAS,UDI,3710,7741,47.93
2016,5,PANQUEHUE,LUIS PRADENAS MORAN,UDI,1991,3540,56.24
2016,5,PAPUDO,ROSA PRIETO VALDES,RN,1748,3553,49.20
2016,5,PETORCA,GUSTAVO FERNANDO VALDENEGRO RUBILLO,IND,1962,4691,41.82
2016,5,PUCHUNCAVI,ELIANA OLMOS SOLIS,IND,2771,7602,36.45
2016,5,PUTAENDO,GUILLERMO REYES CORTEZ,PS,3991,5726,69.70
2016,5,QUILLOTA,LUIS MELLA GAJARDO,DC,17398,23595,73.74
2016,5,QUILPUE,MAURICIO VIÑAMBRES ADASME,PS,18585,37024,50.20
2016,5,QUINTERO,MAURICIO CARRASCO PARDO,IND,8851,11255,78.64
2016,5,RINCONADA,PEDRO ANTONIO CABALLERIA DIAZ,DC,3239,5656,57.27
2016,5,SAN ANTONIO,OMAR VERA CASTRO,PRSD,13117,22003,59.61
2016,5,SAN ESTEBAN,RENE ALEJANDRO MARDONES VALENCIA,IND,3726,7338,50.78
2016,5,SAN FELIPE,PATRICIO FREIRE CANTO,IND,15611,21864,71.40
2016,5,SANTA MARIA,CLAUDIO ZURITA IBARRA,PPD,4919,4919,100.00
2016,5,SANTO DOMINGO,FERNANDO RODRIGUEZ LARRAIN,IND,4099,5447,75.25
2016,5,VALPARAISO,JORGE ESTEBAN SHARP FAJARDO,IND,46359,86224,53.77
2016,5,VILLA ALEMANA,JOSE SABAT MARCOS,IND,13590,28201,48.19
2016,5,VIÑA DEL MAR,VIRGINIA REGINATO BOZZO,UDI,44799,74752,59.93
2016,5,ZAPALLAR,GUSTAVO ALESSANDRI BASCUÑAN,IND,2046,4091,50.01
2016,6,CHEPICA,REBECA COFRE CALDERON,IND,3618,6687,54.10
2016,6,CHIMBARONGO,MARCO ANTONIO CONTRERAS JORQUERA,IND,5763,13488,42.73
2016,6,CODEGUA,ANA MARIA SILVA GUTIERREZ,DC,3077,6113,50.34
2016,6,COINCO,GREGORIO VALENZUELA ABARCA,RN,1949,3435,56.74
2016,6,COLTAUCO,RUBEN JORQUERA VIDAL,IND,3948,7223,54.66
2016,6,DOÑIHUE,BORIS ACUÑA GONZALEZ,IND,4240,8254,51.37
2016,6,GRANEROS,CLAUDIO SEGOVIA COFRE,IND,7851,12361,63.51
2016,6,LA ESTRELLA,GASTON FERNANDEZ MORI,IND,1130,2475,45.66
2016,6,LAS CABRAS,RIGOBERTO LEIVA PARRA,UDI,4839,9757,49.60
2016,6,LITUECHE,RENE ACUÑA ECHEVERRIA,UDI,2427,4011,60.51
2016,6,LOLOL,MARCO ANTONIO MARIN RODRIGUEZ,IND,2780,4124,67.41
2016,6,MACHALI,JOSE MIGUEL URRUTIA CELIS,UDI,6753,13025,51.85
2016,6,MALLOA,ARTURO CAMPOS ASTETE,IND,3792,6775,55.97
2016,6,MARCHIGUE,HECTOR HERNAN FLORES PEÑALOZA,UDI,2983,3806,78.38
2016,6,MOSTAZAL,SERGIO MEDEL ACOSTA,UDI,4055,10074,40.25
2016,6,NANCAGUA,EDUARDO ESCANILLA GAETE,PS,3852,7372,52.25
2016,6,NAVIDAD,HORACIO MALDONADO MONDACA,IND,1761,3363,52.36
2016,6,OLIVAR,PRAXEDES DE LOURDES PEREZ ARANGUIZ,PS,3024,5974,50.62
2016,6,PALMILLA,GLORIA DE LAS MERCEDES PAREDES VALDES,DC,3505,5931,59.10
2016,6,PAREDONES,SAMMY ORMAZABAL LOPEZ,PPD,2251,4656,48.35
2016,6,PERALILLO,CARLOS UTMAN GOLDSCHMIDT,UDI,3385,5581,60.65
2016,6,PEUMO,FERMIN ALEJANDRO CARREÑO CARREÑO,IND,3978,7091,56.10
2016,6,PICHIDEGUA,ADOLFO CERON GONZALEZ,PRSD,5401,7885,68.50
2016,6,PICHILEMU,ROBERTO CORDOVA CARREÑO,PS,4435,8159,54.36
2016,6,PLACILLA,MANUEL TULIO CONTRERAS ALVAREZ,DC,3443,5714,60.26
2016,6,PUMANQUE,FRANCISCO CASTRO GALVEZ,RN,1754,2726,64.34
2016,6,QUINTA DE TILCOCO,NELSON BARRIOS OROSTEGUI,PPD,3624,6696,54.12
2016,6,RANCAGUA,EDUARDO SOTO ROMERO,IND,39693,51005,77.82
2016,6,RENGO,CARLOS ERNESTO SOTO GONZALEZ,IND,10790,18266,59.07
2016,6,REQUINOA,ANTONIO SILVA VARGAS,IND,6435,8875,72.51
2016,6,SAN FERNANDO,LUIS ANTONIO BERWART ARAYA,IND,8393,23859,35.18
2016,6,SAN VICENTE,JAIME GONZALEZ RAMIREZ,IND,7469,17025,43.87
2016,6,SANTA CRUZ,WILLIAM AREVALO CORNEJO,IND,7696,12851,59.89
2016,7,CAUQUENES,JUAN CARLOS MUÑOZ ROJAS,RN,10372,17074,60.75
2016,7,CHANCO,VIVIANA ESCARLETTE DIAZ MEZA,RN,3331,5854,56.90
2016,7,COLBUN,HERNAN ISRAEL SEPULVEDA VILLALOBOS,IND,5132,9805,52.34
2016,7,CONSTITUCION,CARLOS MOISES VALENZUELA GAJARDO,IND,9184,18281,50.24
2016,7,CUREPTO,RENE CONCHA GONZALEZ,IND,3778,5426,69.63
2016,7,CURICO,JAVIER MUÑOZ RIQUELME,DC,19512,40259,48.47
2016,7,EMPEDRADO,MANUEL BAEZ GAJARDO,UDI,1272,2979,42.70
2016,7,HUALAÑE,CLAUDIO PUCHER LIZAMA,RN,3489,6004,58.11
2016,7,LICANTEN,MARCELO FERNANDEZ VILOS,IND,2288,4512,50.71
2016,7,LINARES,MARIO MEZA VASQUEZ,RN,15268,25308,60.33
2016,7,LONGAVI,CRISTIAN MENCHACA PINOCHET,UDI,7756,14611,53.08
2016,7,MAULE,LUIS GABRIEL VASQUEZ GALVEZ,DC,6760,8965,75.40
2016,7,MOLINA,PRISCILLA ELENA CASTILLO GERLI,DC,10418,18813,55.38
2016,7,PARRAL,PAULA RETAMAL URRUTIA,UDI,10389,17344,59.90
2016,7,PELARCO,BERNARDO VASQUEZ BOBADILLA,UDI,2827,4469,63.26
2016,7,PELLUHUE,MARIA LUZ REYES ORELLANA,IND,2821,4907,57.49
2016,7,PENCAHUE,LUCY LARA LEIVA,RN,3538,6502,54.41
2016,7,RAUCO,ENRIQUE OLIVARES FARIAS,PRSD,3138,5022,62.49
2016,7,RETIRO,RODRIGO RAMIREZ PARRA,RN,4937,9076,54.40
2016,7,RIO CLARO,AMERICO GUAJARDO OYARCE,RN,3540,6470,54.71
2016,7,ROMERAL,CARLOS VERGARA ZEREGA,PS,5608,6770,82.84
2016,7,SAGRADA FAMILIA,MARTIN ARRIAGADA URRUTIA,UDI,6570,9260,70.95
2016,7,SAN CLEMENTE,JUAN ROJAS VERGARA,DC,7668,15393,49.81
2016,7,SAN JAVIER,JORGE IGNACIO SILVA SEPULVEDA,DC,7983,15170,52.62
2016,7,SAN RAFAEL,CLAUDIA DIAZ BRAVO,DC,3123,4584,68.13
2016,7,TALCA,JUAN CARLOS DIAZ AVENDAÑO,RN,24071,53905,44.65
2016,7,TENO,SANDRA VALENZUELA PEREZ,UDI,7073,10263,68.92
2016,7,VICHUQUEN,ROBERTO RIVERA PINO,IND,2164,3742,57.83
2016,7,VILLA ALEGRE,ARTURO PALMA VILCHES,PPD,3007,7166,41.96
2016,7,YERBAS BUENAS,LUIS CADEGAN MORAN,IND,4140,6858,60.37
2016,8,ALTO BIOBIO,NIVALDO EUSEBIO PIÑALEO LLAULEN,PPD,2036,3068,66.36
2016,8,ANTUCO,MIGUEL ABUTER LEON,IND,985,2490,39.56
2016,8,ARAUCO,MAURICIO ALARCON GUZMAN,IND,9219,12795,72.05
2016,8,BULNES,JORGE NAPOLEON HIDALGO OÑATE,IND,3459,9849,35.12
2016,8,CABRERO,MARIO ALEJANDRO GIERKE QUEVEDO,IND,8679,13813,62.83
2016,8,CAÑETE,JORGE RADONICH BARRA,RN,7153,12102,59.11
2016,8,CHIGUAYANTE,ANTONIO RIVAS VILLALOBOS,PS,12452,23132,53.83
2016,8,CHILLAN,SERGIO ZARZAR ANDONIE,IND,27114,47724,56.81
2016,8,CHILLAN VIEJO,FELIPE AYLWIN LAGOS,PS,2907,8562,33.95
2016,8,COBQUECURA,JULIO MANUEL FUENTES ALARCON,PRSD,2342,4266,54.90
2016,8,COELEMU,ALEJANDRO PEDREROS URRUTIA,IND,4610,8918,51.69
2016,8,COIHUECO,CARLOS CHANDIA ALARCON,IND,6798,11939,56.94
2016,8,CONCEPCION,ALVARO ORTIZ VERA,DC,25224,53965,46.74
2016,8,CONTULMO,MAURICIO LEBRECHT SPERBERG,UDI,1571,3512,44.73
2016,8,CORONEL,BORIS FELIPE CHAMORRO REBOLLEDO,MAS,20405,35434,57.59
2016,8,CURANILAHUE,LUIS GENGNAGEL GUTIERREZ,IND,6990,13662,51.16
2016,8,EL CARMEN,JOSE HERNANDO SAN MARTIN RUBILAR,DC,5024,6891,72.91
2016,8,FLORIDA,JORGE ELIECER ROA VILLEGAS,DC,2632,5473,48.09
2016,8,HUALPEN,KATHERINE TORRES MACHUCA,IND,8772,26644,32.92
2016,8,HUALQUI,RICARDO FUENTES PALMA,IND,5218,8400,62.12
2016,8,LAJA,VLADIMIR FICA TOLEDO,IND,4611,9448,48.80
2016,8,LEBU,CRISTIAN ABEL PEÑA MORALES,IND,6083,9102,66.83
2016,8,LOS ALAMOS,JORGE FUENTES FETIS,UDI,5814,9474,61.37
2016,8,LOS ANGELES,ESTEBAN KRAUSE SALAZAR,PRSD,27350,44736,61.14
2016,8,LOTA,MAURICIO GABRIEL VELASQUEZ VALENZUELA,IND,8501,23763,35.77
2016,8,MULCHEN,JORGE ALBERTO RIVAS FIGUEROA,DC,7993,12998,61.49
2016,8,NACIMIENTO,HUGO INOSTROZA RAMIREZ,PPD,4576,11615,39.40
2016,8,NEGRETE,FRANCISCO JAVIER MELO MARQUEZ,PPD,2045,5285,38.69
2016,8,NINHUE,CARMEN BLANCO HADI,RN,2114,4291,49.27
2016,8,ÑIQUEN,MANUEL ALEJANDRO PINO TURRA,UDI,3656,5903,61.93
2016,8,PEMUCO,JOHNNSON GUIÑEZ NUÑEZ,IND,2338,4999,46.77
2016,8,PENCO,VICTOR HUGO FIGUEROA REBOLLEDO,DC,11698,19935,58.68
2016,8,PINTO,MANUEL JESUS GUZMAN AEDO,UDI,4073,5795,70.28
2016,8,PORTEZUELO,RENE SCHUFFENEGER SALAS,RN,2344,4056,57.79
2016,8,QUILACO,FREDY ANTONIO BARRUETO VIVEROS,IND,870,2509,34.68
2016,8,QUILLECO,JAIME QUILODRAN ACUÑA,IND,2904,5069,57.29
2016,8,QUILLON,ALBERTO GYHRA SOTO,RN,3820,7634,50.04
2016,8,QUIRIHUE,RICHARD PATRICIO IRRIBARRA RAMIREZ,PRSD,3447,6411,53.77
2016,8,RANQUIL,BENITO BRAVO DELGADO,PPD,2180,3549,61.43
2016,8,SAN CARLOS,HUGO GEBRIE ASFURA,RN,10404,18577,56.00
2016,8,SAN FABIAN,CLAUDIO ALMUNA GARRIDO,PE,1344,2905,46.27
2016,8,SAN IGNACIO,OSIEL SOTO LAGOS,UDI,4280,7642,56.01
2016,8,SAN NICOLAS,VICTOR TORO LEIVA,IND,3605,6700,53.81
2016,8,SAN PEDRO DE LA PAZ,AUDITO RETAMAL LAZO,IND,6948,25556,27.19
2016,8,SAN ROSENDO,RABINDRANATH ACUÑA OLATE,IND,1066,2991,35.64
2016,8,SANTA BARBARA,DANIEL SEBASTIAN SALAMANCA PEREZ,DC,4046,6474,62.50
2016,8,SANTA JUANA,ANGEL CASTRO MEDINA,DC,4228,6429,65.76
